date,close_pct_chg,vol,amount,open_pct_change,high_pct_change,low_pct_change,index_close_pct_chg,index_open_pct_change,index_high_pct_change,index_low_pct_change
20050510,-0.18494556780491384,-0.9050721841245623,-0.54958429843066,-1.4802805462947826,-1.417043936850759,-1.546170531773907,0.23210262453751115,0.2320981435206562,-1.7655340113866331,-1.8444047147567328
20050511,0.4150162191067318,-0.8918991656431926,-0.5476643545131747,-0.30727022988816466,0.5495848987077474,0.604249924423122,-0.7675350927151884,-0.7674887527624069,0.3657163523883641,0.2716192369925831
20050512,0.2600810323768013,-0.9047692506321681,-0.5494109879027786,-0.3097972071444592,-0.03015829042766765,0.4365918533541325,-1.0979350665472938,-1.0978867804894286,-0.7515152829997249,-1.3547642435084664
20050513,0.25678453904212195,-0.9076316147201406,-0.5497681192669376,0.9557496847352729,0.3969533953734321,0.4301305802755423,0.09064900567870939,0.09066378578222568,-1.0466499546399952,-0.14937646757394343
20050516,1.4204466861839402,-0.8413805622466913,-0.5400651655891036,-0.030566220324021388,1.2343907181886757,0.12076613058016349,-0.8599289562475886,-0.8599008103776731,0.0960934550826016,-1.0628849391494921
20050517,-0.4552580212486223,-0.8830533337876362,-0.5460426046397947,1.4709236172885543,-0.03015829042766765,1.3269124033406792,0.399713410241102,0.39973222009482623,-0.8012016207407388,0.2054278552330646
20050518,0.10514584564687086,-0.8853693356839691,-0.5465023947882074,-0.29078573570136595,-0.16535050470083948,-0.9004796507039428,0.09197494501185538,0.09199548461177884,0.4935378036682209,0.14312830678261254
20050519,0.24359856570340443,-0.8752545834342507,-0.5448366508264469,0.10066035931905577,0.10560435512935966,1.0110618479738205,0.03996196117071949,0.039968786436831306,0.0847940650645379,-0.21681214887538566
20050520,-0.5937107413051559,-0.9051365671515652,-0.5492750025407969,0.10009956197016417,-0.30054271897401846,-0.3194206070977486,-0.12252587710935275,-0.1225404461748707,0.019312791211548625,0.21369641252661548
20050523,-2.87818062223796,-0.8656301661358694,-0.5443647786476545,-1.5918833125880887,-1.6662132224793174,-2.9424533255679113,-1.3525756884810123,-1.3525662887301364,-0.22787264480899463,-0.8821865353197414
20050524,0.89630424596992,-0.8885383040145628,-0.547343216454118,-1.8130115554760071,-0.1738000180929201,-0.6688354463243924,0.33052348503875667,0.33050842173824685,-1.2362470322153127,-0.713169849588463
20050525,0.5666549125019829,-0.8840554968988749,-0.5466018527181093,1.1342258961269505,0.2584134315186638,1.7581340716508074,-0.02693770518346455,-0.026911902069012686,0.39665856069489003,0.3431051634142589
20050526,-0.036603367744342113,-0.8983774119018619,-0.5485511492725414,0.3902015740361278,-0.17316161041440217,0.4322643957675436,-0.7982727772563,-0.7982740003098348,-0.016761730552118156,-0.30761920281467464
20050527,-0.4816299679260573,-0.9139019805975496,-0.5506861924660336,0.10778578445805705,0.4007668925680754,-0.18300522465994548,-0.5765395587724774,-0.5765095222283193,-0.8074021959255122,-0.6668060764303018
20050530,1.0182744993530568,-0.8929680301499986,-0.5477589584101231,-0.44375261298399615,0.11158508841380589,-0.3366335040440957,0.40646364684620884,0.4064882342595937,-0.5437807650006782,-0.5600983183578128
20050531,0.10844233898155024,-0.8770414177057952,-0.5453453579285389,0.8071267401372954,0.5343284989936651,1.358340319297581,-0.0030707971868367268,-0.00303806456268692,0.5660104571371863,0.365208662683592
20050601,1.268807992788689,-0.6732435868883458,-0.5151173202299795,0.6488958476057082,2.466235873133911,0.7100871728265548,-1.3231639432730469,-1.3231347642381779,-0.11171355352283137,-0.4822289253963755
