date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
1962-01-03,710775,-0.24573371102037944,1.7198805677800744,1.5000521333920824,2.0000231012634595,3590000,-0.6670313141271755,-0.46669754677900466,0.23956901231487748
1962-01-04,911250,0.4925826036478176,0.24147635789106836,-0.4925813651555866,-0.9803343959157163,4450000,0.19585811845777013,0.09945964415454256,-0.6888765397020769
1962-01-05,880875,-0.9803438728192893,-2.1686274630941305,-4.7030174652820556,-1.9802192887357295,4630000,-1.0890901686381627,-1.5613889592205887,-1.3873099320590776
1962-01-08,473850,-1.9802305081832006,-0.7389574333480087,1.5584576427460695,0.2524314491067825,4620000,-1.4116319193894777,-1.701514536609705,-0.775195071976531
1962-01-09,577125,0.2525113916638233,0.992687216466992,0.7673447699506397,0.2519924237140314,3600000,0.1288716666732137,0.9681732137848842,0.04340100998962981
1962-01-10,352350,0.2519329305461282,-0.49149245807651454,0.7613175486529178,0.0,3300000,-0.5004983163072962,-0.305098182313146,-0.2747685281469514
1962-01-11,692550,0.25131451892459467,1.4815244344383416,0.5038805935031476,1.004981137876837,3390000,-0.057489098124008375,-0.0728694983334166,0.5945528821819535
1962-01-12,972000,1.7543288037056959,1.2165183014425818,1.7543288037056959,2.736327970142005,3730000,0.9059494465397666,0.9625253974723247,0.34596778761315505
1962-01-15,625725,1.2314878335539126,-1.201946108690266,-0.7389679108529279,-1.9370828289082986,3450000,-0.299271896754294,-0.24556664754634694,-0.20111965008030586
1962-01-16,376650,-1.4598394560922157,-0.973129857874433,-0.248132400821377,-0.7407127059882002,3650000,-0.5002837031179652,-0.5502422051138378,-0.5757902963152706
1962-01-17,674325,-0.740773231637204,0.982731537856596,-1.1275687950007551e-05,0.2487881507974521,3780000,-0.43097694171432277,-0.8008198155414981,-1.085854934579078
1962-01-18,710775,0.24876093298593638,-0.4866277768962979,0.24876093298593638,0.49621752079012094,3460000,-0.8368117473526615,-0.5577532199282476,0.10245857016524251
1962-01-19,1293975,0.7444667616865352,3.6674867739835415,0.7444667616865352,4.69142970077967,3800000,1.9642054534904974,0.5756448555696458,0.5263936446328721
1962-01-22,1148175,4.433513008127399,0.7075848954599673,2.955638375928693,-0.23587923678116685,3810000,-1.0131265210070683,0.45494212117771493,0.08726917613637308
1962-01-23,923400,-1.1792550595036477,-0.7026133098062881,-1.754046907720408e-05,0.23643694243644653,3350000,-0.5910388437018965,-0.6574097418622915,-0.7556992610319613
1962-01-24,1020600,1.193272229196718,0.47163330744113274,-3.701298080249771e-05,0.47163330744113274,3760000,-0.4060307178280098,-0.6617602180032156,0.16107864823085016
