date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
2016-01-05,16709500,0.23613468359842127,-0.029385180405272493,0.2092171481771654,-0.47071326699433813
2016-01-06,25491300,-2.090728698960509,-1.4118000152273047,-2.177189871916063,-2.217003425220909
2016-01-07,37680500,-2.9172834362748534,-1.5214724040947702,-2.926813078356383,-3.7484800263860363
2016-01-08,29953800,-0.5885916761960708,-2.3932017423647256,-1.2876841399167671,-1.0364280896152267
2016-01-11,27732400,-0.8725362208943266,1.1983744729882062e-05,0.7954304614155472,1.7454934382824083
2016-01-12,28587700,2.986480924347501,2.079450207558775,1.8623764102649876,1.9338727825535695
2016-01-13,34445700,-3.633777789779913e-06,0.1216166605855884,-1.3635007265183408,-2.3561860774530263
2016-01-14,48728200,-2.411464138671837,-0.1821982395512345,-0.09424224930738578,2.601082148737488
2016-01-15,76373900,-7.0065715176121035,-7.210222489228446,-7.389935896671796,-9.102023191409781
2016-01-19,28878100,0.8408726605301897,-1.442652848452708,0.10183483680625827,0.13437667138158638
2016-01-20,39598200,-2.1013805603112057,-0.6320467670031804,-0.9158589169938947,-0.7046770747713982
2016-01-21,30157400,1.0221432337639058,0.5356533189757151,0.1027062520283506,0.2365647189798148
2016-01-22,25326500,1.585162046152866,0.699295360958585,0.9233919069232321,0.9103161947974447
2016-01-25,26441000,-0.4316062544260868,-0.06613487958621045,0.20332330898611417,-1.102568246159008
2016-01-26,24754900,-1.2670891299138898,-0.5625445381386873,0.1352724029277219,1.1486461897157296
2016-01-27,26384100,0.9118501611189878,0.5657250307599337,0.1013139622566106,-0.4342043373844584
2016-01-28,22028100,0.46854644856677563,-0.1323581375609506,0.3711234383277473,0.5367334033935967
2016-01-29,38311400,0.6329330189986271,2.816462740039083,1.1764982228948506,3.503534360796179
2016-02-01,19015100,1.6881695392522156,0.2900285821265891,1.7940026106721296,-0.6447614451181582
2016-02-02,24994300,-0.8789321392691951,-2.02445520630512,-3.296375302499388,-3.309570616513424
2016-02-03,44660100,-1.5382880624030149,-1.6674573261172276,-2.898981724421479,-0.6770170628850436
2016-02-04,29257800,-1.9515686396298193,0.5383359000025179,2.0687022684912737,1.465555231601745
2016-02-05,27957500,1.5099551084531537,-0.40160159853276367,-0.6870504703463287,-2.452130206696723
2016-02-08,28725900,-2.8397604613026317,-2.620973382426539,-2.110002034306635,-0.7575833547555311
2016-02-09,22902600,-0.8698621625612857,0.5866174358085008,0.3887004425756402,-0.03469324899606496
2016-02-10,27267800,1.3688772858412301,-0.5146000018017904,-0.7743942948270299,-2.013210856452252
2016-02-11,28450200,-3.635701704700256,-2.034452957875177,-1.809122562610499,-0.035393174132825056
2016-02-12,19699000,2.6589833280676656,1.0207538989586817,1.6618296148446676,1.4882897307597398
2016-02-16,30705200,0.6300337427992853,0.8710812853362393,0.7818107824235865,0.4888325193702636
2016-02-17,27691700,0.3826157682540243,2.314340307883578,1.3046556436290269,2.3974984827859425
2016-02-18,20623300,2.3215661023099576,0.47266485880073095,2.2624557048473104,-0.16964824501718434
2016-02-19,42056700,-1.1175185299477697,-1.4449046453203995,-2.280474288012635,-2.4133386824123804
2016-02-22,23893100,-0.3082322710795449,0.715981129198151,1.0100914863644839,2.2291801261065336
2016-02-23,26638200,0.6527260636418175,-0.6431637671459489,-1.3792755912739985,-1.8739058684455023
2016-02-24,21593600,-2.662102067398475,-0.17035151875739452,-0.7692249584441591,1.3541814901784077
2016-02-25,17571400,2.805023949077645,1.0921336216360489,2.008440119000876,1.4730861183379407
2016-02-26,19902200,1.9099570868572835,1.5530014084199406,2.5906733217785805,0.6076918938790143
2016-02-29,22903100,-0.5354898936351438,0.19945104318099816,-0.40405839438253377,-0.7047100615899304
2016-03-01,25502600,0.7066092049144101,1.2939768721144107,0.57472385449584,2.6360391671562233
2016-03-02,23779800,1.23621320893339,1.113658121005301,1.2436992484853082,0.5597621153287324
2016-03-03,25625200,2.739258171120018,1.554890758287386,1.3944071556086124,0.13095733986352442
2016-03-04,20356800,-2.0237659551822773,-1.562994958172026,-1.604455927334958,0.1635058098450104
2016-03-07,18858200,0.29509027128216125,0.8425231533734978,1.4975146339933465,1.012092031246814
2016-03-08,19104900,0.7845773518445842,-0.7712057391578986,-0.39343748481693863,-1.2281791885397686
2016-03-09,14707800,-7.698713999637619e-06,0.5181326730187452,0.9545706462897652,1.0143946404299387
2016-03-10,29584800,1.0055183708058024,1.159795601855662,-0.9455465043169964,1.2309718301595218
2016-03-11,22811200,1.7019826102859126,1.2420317738671027,3.785379394661925,1.631990103291736
2016-03-14,17438600,-0.03154951340583745,-0.3145387624262974,-0.7294419386078776,-1.039016011022409
2016-03-15,16927700,-1.010758867091055,-0.12624657843256504,-0.76679322461779,0.6999449104876376
2016-03-16,26298400,0.47860711638019193,0.4739192163724759,0.35414200535546225,0.12637201308380863
2016-03-17,22865300,0.8574255298748668,1.1635277265746424,1.7003641951080173,0.9151210558308698
2016-03-18,49934200,1.2594600905119213,1.6164298332689508,1.1356640237278892,2.1888860582689684
2016-03-21,21760900,0.21764077155532746,-0.8259618537624025,-0.34312842440229474,-1.0404118554425579
