date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
1986-03-14,308160000,9.803252199367329,0.8546364486069713,9.803252199367329,3.5712027763185272,181900000,1.1372883274405998,0.5664364311812831,1.4408853617966955
1986-03-17,133171200,3.571205870138794,0.8473972264514851,3.571205870138794,1.7250242562739437,137500000,0.0,0.47725539668619366,-0.7947600332100402
1986-03-18,67766400,1.725023197256359,-3.599849740520966e-06,-1.724038900186553,-2.5431776123326255,148000000,-0.012681791972035672,0.192561488955878,0.4730049086003829
1986-03-19,47894400,-2.543108972677921,-2.5217391932971456,-1.7542141073381146,-1.7389604058681618,150000000,0.0,0.42282629868659605,-0.0763392470578994
1986-03-20,58435200,-1.739086625472297,-2.5861130724690873,-2.678466362191423,-2.654765112881685,148000000,0.2409910600090548,0.1998899378824026,0.3989758736271831
1986-03-21,59990400,-2.6547119125559515,-0.8849086183897681,-3.6694991558149703,-2.727108414364676,199100000,0.10966711782072203,-0.9804807969180929,-1.3528354777499585
1986-03-24,65289600,-2.72705711476523,-4.463966926901763,-1.9045918258185024,-2.8035130120008467,143800000,-0.8510656079696699,-0.15859879456282533,0.8528351437369519
1986-03-25,32083200,-2.8035958767120173,-0.9345582844868194,-3.948837420386653e-05,1.9229090723584141,139300000,0.0,0.3005310637751446,-0.25921072774626186
1986-03-26,22752000,1.922898177328114,3.773287167677597,1.9415663280272444,2.829952831295368,161500000,1.045336946389086,0.4665746166687912,1.0991827784751829
1986-03-27,16848000,2.830069709598826,0.9090979386354281,3.8093393433728417,1.8348108687487485,178100000,0.9756538919731161,1.103487820631388,0.7037497460887332
1986-03-31,12873600,1.834733376003994,-1.261274411579194e-05,-0.9173856071181374,-0.9008573915887941,134400000,-0.10411894521865639,0.32869733218112707,-0.02929544455837485
1986-04-01,11088000,-0.9008953052405233,-0.9008953052405233,0.9258154207551605,-0.9090842863329729,167400000,-0.3168492057458727,-1.474292036223468,-1.5738780254909268
1986-04-02,27014400,-0.908983469089808,1.8181195513885973,5.0871069667834945e-05,0.917424447827142,145300000,-1.4178165215858574,-0.49879071970067024,0.24241189321183576
1986-04-03,23040000,1.834759064317515,1.7856170981140451,1.834759064317515,0.9090466051240309,148200000,0.3012139641317857,-0.5698314511762503,-1.374572738058244
1986-04-04,26582400,0.0,-1.7542797659193532,0.0,0.0,147300000,-1.6326878606915507,-1.615891705799355,-1.6260157265230113
