date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2010-06-30,257806500,35.736783324532226,21.67998377228093,32.839239903942016,-0.25114782580187844,5067080000,-2.149194291471912,-0.6617300663487091,-1.01129704925228
2010-07-01,123282000,-3.0631684766582623,-14.792902086503378,-13.004295679409427,-7.847273575876413,6435770000,-1.3834822349415687,-1.6940071430954107,-0.32404516759250157
2010-07-02,77097000,-8.000040912620365,-10.879634148907435,-7.696102340522327,-12.568307167816883,3968500000,-0.06095366682780101,0.49658423248459815,-0.46623690102973736
2010-07-06,103003500,-13.043476908778985,-13.419931917560424,-15.392844076889823,-16.09374805004331,4691240000,0.9245412923724494,0.23820370769667143,0.535903441522545
2010-07-07,103825500,-18.000005006791355,-16.84995397328233,-5.36949148713256,-1.9242976613779161,4931220000,1.7640301821043147,1.0006445446909762,3.133081639370272
2010-07-08,115671000,-1.5853386486154641,5.351739155820012,3.938548666380348,10.506362722128282,4548460000,0.9765371724226979,2.8875833748724267,0.941267817151159
2010-07-09,60759000,8.921940292984543,2.168925281290046,6.294124233767362,-0.34364841863351314,3506570000,0.6450440307759653,0.9317343364976027,0.7203887818266752
2010-07-12,33037500,2.1046846705912836,0.9497719522380876,2.719031469965527,-2.011461562453598,3426990000,0.24300614325598602,0.22001457163673965,0.07329020475055348
2010-07-13,40201500,-3.1198292153008955,3.154397728202696,-0.5881718120568147,6.39289510054164,4640460000,1.728374982352121,0.9528771738483321,1.5378879091830777
2010-07-14,62928000,3.1627659716673806,8.100806523560555,5.088725541647343,9.371617665324084,4521050000,-0.03456286689044186,0.6505370969372537,-0.01551316306374062
2010-07-15,56097000,11.148241638031342,6.699755978820621,6.982009465861849,0.25198878627819,4552470000,-0.03820667210667761,-0.6573646716852122,0.11961033180916125
2010-07-16,39319500,3.8114640569987923,-0.9302152279807463,5.5263090282284155,3.7707445294532294,5297350000,-0.43781137422927996,-1.5927445365874315,-2.8819473359129044
2010-07-19,37297500,3.2367395429913293,4.460072987988495,4.33915779100178,6.1531224212653335,4089500000,-1.75069935013753,-0.2078359335976554,0.5981890060832162
2010-07-20,27379500,2.2461351054847256,-1.7977113257718225,-4.158705018199782,-7.348287920236107,4713280000,0.859773951259557,-0.3986373257385267,1.1416551196032687
2010-07-21,18787500,-5.446262208447417,-4.347870207787485,-2.7431657194583847,-0.39406020481688175,4747180000,0.46312709214657577,0.7919532093064507,-1.2819816608358736
2010-07-22,14367000,-0.7743960549448814,1.6746913362657656,4.461545374266751,3.8575611761181072,4826900000,0.7842381142413979,0.6467979017542813,2.2513373250030444
2010-07-23,9804000,3.365853037315225,1.4587763710523838,3.387334496165195,1.380928948622584,4524570000,0.5676519789293843,1.4680909227640537,0.8220020548377116
2010-07-26,13833000,1.4629068775416032,-0.27828961942563124,-3.608763954236538,-1.5969457329390924,4009650000,1.0219917458511363,1.2335959742874492,1.1200166146517754
