date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
2016-01-05,2345700,0.03783798272389838,0.4524787919228057,-1.0484221790384884,0.1511120889823525
2016-01-06,2599300,-0.453930236610367,-0.6005906880264034,1.1173314816175672,-0.5658134165960949
2016-01-07,2331100,-0.7980254128936326,-0.49093110734477197,-0.6667957304684502,-0.493173224867105
2016-01-08,3351500,0.5554509347388104,-0.0569308939376012,-0.3260417311970798,-0.7624813302553046
2016-01-11,3605300,-0.5714316366305816,-0.24681914858324383,-0.11545840075687375,0.32653820769732445
2016-01-12,3495200,0.593871831229964,0.2093722111099927,-0.7512924595102333,0.6318310916310299
2016-01-13,2935000,0.3046826969153926,0.6077657259256242,1.3198552574412492,-0.5137202053867918
2016-01-14,3362600,-0.34173695507054846,1.3403866210869086,0.1532598527115292,2.141905944956579
2016-01-15,4201600,-0.2476561870523919,-0.8941749377050057,-0.765094581461645,-1.7599555976756776
2016-01-19,4674800,0.6684254935159561,0.31952471544824945,1.0793884371011808,0.9719599243229293
2016-01-20,4104800,0.07590901222427338,-0.6745172204931427,-3.4133997912212277,-3.1898607285937963
2016-01-21,3606100,-2.2748870251044218,-1.980761045373991,0.29614135248836604,0.3704357251396395
2016-01-22,3674700,0.8341366903574121,0.8275547394735128,1.3779487245827893,1.7093982273928665
2016-01-25,2125100,0.827242251320337,0.11452870285650896,-0.11650711449427975,-1.4323907204719766
2016-01-26,3367800,-0.5533361992443364,0.6863641281830146,0.797039825233492,1.026925375672394
2016-01-27,3824900,0.2878044755959541,-0.09468067874718322,0.5207379425800962,1.1315733453468368
2016-01-28,2223200,0.8800340061969392,2.6535180461210173,0.441278357210817,1.9533346846209554
2016-01-29,3727600,2.6740071854140623,1.754071212727637,3.0181585297187397,2.1391475999390286
2016-02-01,3141500,1.5145943643514848,0.7621118972207075,1.2608974140366769,1.0016407552498219
2016-02-02,6190100,0.2183393999904526,2.1609891458509,0.8423286313958611,2.1817446655947315
2016-02-03,3970700,3.322436930395023,1.7627363268363894,2.959871766405775,1.3940378502691475
2016-02-04,4175900,0.6325938794215169,-0.5196442924775724,-0.8289114717152213,-1.966566039939599
2016-02-05,3687200,-2.374725941054112,-1.671607306079459,-1.9740449874602106,-0.15978186724973087
2016-02-08,3841300,0.5902312480554173,1.151043209764513,1.1066711050743638,0.10667498552268118
2016-02-09,5980000,-0.30227234099852174,-0.8928471260859272,-0.08970976386035723,-0.6749503907845011
2016-02-10,4100300,-0.4815442627329469,-0.0883247917182417,-0.8620706417697632,0.4470647173870912
2016-02-11,3672500,0.14338269657967473,-0.1414357412171552,-0.2173791656999602,-1.7980999030076217
2016-02-12,2877300,-1.1095316673545907,-1.575784311462658,-1.143799121208633,0.09063756242573273
2016-02-16,2939900,0.9772033917003542,0.6835811017465332,1.450877043341614,0.9780883631891557
2016-02-17,3998600,0.4659476619754299,0.9826618781841656,0.2534324430824686,0.107619809510906
2016-02-18,4134400,-0.8205440334257519,-0.24768825715286713,-0.7764435953888871,0.34044896481399967
2016-02-19,4175200,0.8633060133148129,-0.44342892271586054,0.6551327578060651,-0.19643896311917208
2016-02-22,3043400,-0.08916711635567065,0.6769915579025731,0.5785533022829359,1.0556419311063436
2016-02-23,2680300,0.4818851773900956,1.4864625288913302,1.0066463229831957,1.310200925039262
2016-02-24,2873500,1.2610967524147032,0.34873431631718965,0.5339054127144083,0.419427164205044
2016-02-25,2755300,1.1226318894155263,1.581249706244936,1.416194676404814,1.5315182899745539
2016-02-26,2557300,0.7285245214753155,-0.1197459594601824,-1.5535050413170937,-3.273917564466211
2016-02-29,3186000,-2.7380766372826937,-2.0894026156776158,-0.12411459708158157,0.5316290783995203
2016-03-01,2868600,1.0977292609102962,0.12244543967079302,-0.7278627181914965,-0.9166259293163614
2016-03-02,2665600,-1.926441801616141,-1.572329250993898,-2.163803459778757,0.035582091882591094
2016-03-03,2171700,0.6071371847216733,0.1064927945318983,1.645034280628277,0.10670113389679159
2016-03-04,3636600,-0.4437235566797648,0.3191604636520129,0.17983200659008602,0.3730774089229838
2016-03-07,3824400,0.49919510826581526,0.4948719084841624,0.8795574312354448,-0.05309561422230935
