date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2000-01-04,26.107016509641028,26.486224570674917,25.26109083502696,25.348600387573242,968800,-4.380348789276622,-2.9914600007409753,-3.1319980505876366,-6.659512651881472,1009000000,-1.5412739713717816,-2.845597211926121,-3.834466807849768
2000-01-05,24.44433627156816,24.70686494274252,23.496316070105195,24.64852523803711,1458133,-6.368710256336096,-6.718056864557709,-6.986138391437679,-2.7617901534292777,1085500000,-2.8827223386445056,-1.4133086623944413,0.19221829913671495
2000-01-06,22.86916610121276,23.39422348618958,21.921145822782382,23.131694793701172,3517867,-6.443906485558881,-5.312861261819135,-6.70390304004691,-6.153838534709555,1092300000,-0.0969379593605102,1.046681472679989,0.09556781096431433
2000-01-07,22.942092058249965,23.685923396438614,22.810827704451967,23.656753540039062,1631200,0.3188833240112654,1.2468886194116902,4.058555555727161,2.269867171517692,1225200000,2.094337118616729,0.6199270910252075,2.7090399268961063
2000-01-10,24.96939296550579,25.93199806814795,24.96939296550579,25.902828216552734,1341867,8.83660000190265,9.482740588644534,9.4628975722461,9.494433260726964,1064800000,1.5879633369866308,2.908482777011856,1.1189969413615053
2000-01-11,25.2610966568082,26.252871814234847,24.765209078094873,25.056907653808594,1095467,1.1682450258417854,1.2373660727710067,-0.8177366894461136,-3.2657459474003336,1014000000,-0.3892452148988923,-0.4890789888861602,-1.3062511876438365
2000-01-12,25.4361167515346,25.69864547947475,24.998568871634347,25.52362632751465,778933,0.692844404596471,-2.111107457811856,0.942288808479641,1.862634767842608,974600000,-1.101014507659548,-0.51171119098673,-0.43863713273940563
2000-01-13,25.902832331915796,26.71958830634557,25.377774919782368,26.646663665771484,1834933,1.8348539006176834,3.972749566455702,1.5169110283681064,4.399991301573758,1030400000,0.8041020228928053,0.36228130900286537,1.2169700618563484
2000-01-14,28.03222819546481,30.103287718750973,28.00305834302416,29.19902229309082,5256533,8.220706663515376,12.663740824187087,10.344813253093132,9.578529827724447,1085900000,1.292810442812553,1.2169700618563484,1.0671299962722536
2000-01-18,28.644791499213554,29.928264845410496,28.52811210410474,29.592811584472656,1827200,2.1852108918257507,-0.5814078348374441,1.8749872055006334,1.3486386202561818,1056700000,-0.5329243439197162,0.11174845877479633,-0.683207152771137
