date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2000-01-04,35.27376851707399,36.380320418820396,34.866091500641105,34.98257064819336,54119000,-3.248133752592075,-1.2644863205446555,0.22321694029578953,-3.3780135265940703,1009000000,-1.5412739713717816,-2.845597211926121,-3.834466807849768
2000-01-05,34.516657854946416,36.147366100061994,33.97308843990789,35.35142517089844,64059600,-2.14638439258652,-0.6403305855379182,-2.5612364974054946,1.0543951341212443,1085500000,-2.8827223386445056,-1.4133086623944413,0.19221829913671495
2000-01-06,34.84668285196478,35.37083908427845,33.662478030811656,34.16722106933594,54976600,0.9561325386868713,-2.1482257203304544,-0.9142836973613622,-3.349805830564778,1092300000,-0.0969379593605102,1.046681472679989,0.09556781096431433
2000-01-07,33.74012261699306,34.866087583498015,33.33244564636196,34.61371612548828,62013600,-3.1755109651974367,-1.4270272174707554,-0.9804161896447838,1.3067935939135022,1225200000,2.094337118616729,0.6199270910252075,2.7090399268961063
2000-01-10,35.2349356181903,35.312588368864,34.594300425132296,34.866085052490234,44963600,4.43037216599913,1.280616255829381,3.785665150879969,0.7291009323789899,1064800000,1.5879633369866308,2.908482777011856,1.1189969413615053
2000-01-11,34.63312808663505,35.4873083757673,33.75953460911342,33.973079681396484,46743600,-1.7079853304586834,0.49478108225380346,-2.4130154556107897,-2.5612435974654124,1014000000,-0.3892452148988923,-0.4890789888861602,-1.3062511876438365
2000-01-12,33.70131420624446,33.81779340280982,32.43945624345305,32.866546630859375,66532400,-2.6905276302494063,-4.704541001755757,-3.9102386361215324,-3.257087849892637,974600000,-1.101014507659548,-0.51171119098673,-0.43863713273940563
2000-01-13,32.420036691859146,33.740133994282154,31.527029693161232,33.487762451171875,83144000,-3.8018621663956087,-0.22964067348407724,-2.812706055996128,1.8901158898428916,1030400000,0.8041020228928053,0.36228130900286537,1.2169700618563484
2000-01-14,33.293616851347856,35.3902411195377,32.8471135349741,34.866085052490234,73416400,2.694568694637134,4.890635957566691,4.187149422767278,4.11589936272414,1085900000,1.292810442812553,1.2169700618563484,1.0671299962722536
2000-01-18,34.730187254288005,36.186176099492926,34.71077406968527,35.817325592041016,81483600,4.314852331467223,2.24902389691779,5.673742177457486,2.728268855303684,1056700000,-0.5329243439197162,0.11174845877479633,-0.683207152771137
2000-01-19,34.32250892781766,34.6331198683409,32.924759695463095,33.23537063598633,97568200,-1.1738443086569128,-4.2918495363586935,-5.145417876987068,-7.208676006308035,1087800000,-0.25662967634516587,-0.18052746014189935,0.052229322125318944
2000-01-20,33.25479843931378,34.07015251663496,32.885947785287534,32.924774169921875,56349800,-3.1108171338795176,-1.6255172905186632,-0.11788061791354609,-0.9345358878837029,1100700000,0.29560529672167934,-0.699948523655225,-0.7095321074094607
2000-01-21,33.23538866157991,33.313041438826595,32.07059700287968,32.22590255737305,68416200,-0.058366848228808,-2.2222121765927083,-2.479328823761695,-2.1226314535735757,1209800000,-0.8548694871765794,0.07368140577639348,-0.29123190810015354
2000-01-24,32.24045500873047,32.827704001061704,31.313475194389436,31.44936752319336,63597600,-2.9935971652998328,-1.4568992106473555,-2.3607973634611756,-2.4096610879933977,1115800000,0.06261523525947776,-3.0689033335557725,-2.763359359179973
2000-01-25,31.371700595287567,32.264706924113824,30.92519743087444,31.934682846069336,59823200,-2.694609654881275,-1.7150059502476056,-1.2399702080482133,1.5431640159951243,1073700000,-2.7391672448697335,-0.4966285055891806,0.6064800483985611
2000-01-26,31.818222207843135,32.14824647723504,30.789323015033073,30.866975784301758,49365000,1.423326131777003,-0.3609530598021382,-0.43936474826096195,-3.3434090042920084,1117300000,-0.10818585594657426,0.8404845571369668,-0.421272125638672
2000-01-27,31.027136623104916,31.4299603896805,30.206929194776315,30.6728458404541,63654800,-2.486265824566458,-2.234293208070237,-1.8915447409233455,-0.6289244051773446,1129500000,0.4339119978736816,-2.083336421068638,-0.393842799334565
2000-01-28,30.47871740113081,31.138766058225364,30.206932659974232,30.51754379272461,58225400,-1.7675469980871994,-0.9264864729220057,1.1471533212237262e-05,-0.5063177004745567,1095800000,-1.4307209285899125,-1.0787853425517469,-2.745682902790292
2000-01-31,30.323395917851045,30.498114588312415,29.469215751151015,30.40104866027832,73194200,-0.5096063631404801,-2.057408019042939,-2.442210591612737,-0.38173167944813846,993800000,-0.2917342090480224,-0.44683208535740704,2.5217566974388372
2000-02-01,30.595202197576917,32.07060534923672,30.342830605845638,31.973539352416992,70196600,0.8963583117874485,5.156026141782943,2.964499843062507,5.172488323382307,981000000,1.2915215720465945,2.5664023018445947,1.062781920924527
2000-02-02,31.8182137058303,32.28413019694679,31.216404904804833,31.3134708404541,49915600,3.997396390308028,0.6657961250960742,2.879013860990609,-2.0644211599082585,1038600000,0.5748709848089062,1.3503816928474466,-0.011355740261742575
2000-02-03,31.701731676071773,32.36177997796182,31.09992293023085,32.18706130981445,49186000,-0.36608601235581517,0.24051997232488187,-0.373143463922887,2.789823184441609,1146500000,0.36393126886498095,-0.35411515135174154,1.1248137590027962
2000-02-04,32.42002942485194,33.545994518649195,32.347229957580566,33.099491119384766,55365400,2.265799723875439,3.6592997711925035,4.010643467342057,2.8347720246585384,1045100000,0.7104886219936768,1.5809559421947617,-0.0421044371651913
2000-02-07,33.1771436872404,33.19655687839736,32.38120284980514,33.11890411376953,40005800,2.335328732947062,-1.041667254961165,0.10502566145269565,0.058650431557238925,918100000,-0.6100667560714923,-0.5138599637508845,-0.009127184878798822
2000-02-08,33.06065813664213,34.16720981825611,33.06065813664213,34.147796630859375,56229000,-0.3511018057985149,2.9239566724174493,2.0983015670805516,3.1066623266138516,1047700000,1.0286186728442948,0.7719382252494578,1.2273198750635705
2000-02-09,33.99249838407223,33.99249838407223,32.264724337137665,32.303550720214844,55090000,2.8185774269185115,-0.511342410203286,-2.407495326362874,-5.4007757237779845,1050500000,0.18865558743699218,-0.883977834258165,-2.081542211764542
2000-02-10,32.26957892921736,33.09949290077641,31.837635400160305,32.924774169921875,54527800,-5.068528459979782,-2.6270663403612837,-1.3237024203729741,1.9230810107765839,1058800000,-1.5541222168383717,-0.3697779628694886,0.36268038470079755
