date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2002-05-24,1.214285969734192,1.225000023841858,1.1971429586410522,1.2100000381469727,11104800,5.003066747896834,-1.4367667257506378,4.488808906011954,1.1342941185731092,885400000,-0.0018247681793370774,0.15176461098711513,-1.2086639348795059
2002-05-28,1.2135709524154663,1.2321430444717407,1.157142996788025,1.157142996788025,6609400,-0.058883766801831605,0.5831037135396011,-3.3412853130284192,-4.368350387814413,996500000,-1.0117745315350701,-1.0977631890629724,-0.8552986584789424
2002-05-29,1.1642860174179077,1.1642860174179077,1.0857139825820923,1.1035710573196411,6757800,-4.0611498569130156,-5.507236140989258,-6.1728770259340315,-4.6296732225047155,1081800000,-1.0267246739898206,-0.2475940866653481,-0.6411999753712316
2002-05-30,1.1078569889068604,1.1078569889068604,1.0714290142059326,1.0714290142059326,10154200,-4.846663763616499,-4.846663763616499,-1.3157211388386547,-2.9125485758728753,1286600000,-0.4958883053698848,-1.2550834521363408,-0.2809883206225883
2002-05-31,1.0785709619522095,1.0785709619522095,1.0714290142059326,1.076429009437561,8464400,-2.6434844251465917,-2.6434844251465917,0.0,0.4666660287647728,1277300000,0.9752270884467062,0.9864762314540032,0.2329363730329881
2002-06-03,1.0800000429153442,1.1492860317230225,1.076429009437561,1.1285710334777832,3151400,0.13249763006304427,6.5563669211730735,0.4666660287647728,4.843981682309595,1324300000,-0.8509869176233087,-2.3256259247772415,-2.479521016388564
2002-06-04,1.135714054107666,1.1399999856948853,1.1107139587402344,1.1178569793701172,3105200,5.158704535041303,-0.8079838936365991,3.1850636690465395,-0.9493468988522435,1466600000,-2.3049416166125214,-0.9020102570050148,0.0009501186533977801
2002-06-05,1.1107139587402344,1.1592860221862793,1.1071430444717407,1.147143006324768,1531600,-2.2012667076726666,1.6917576081931562,-0.3214971992018367,2.619836660245456,1300100000,0.38716006070023123,0.8073541640507775,0.8849977924613395
2002-06-06,1.149999976158142,1.2321430444717407,1.1485710144042969,1.182142972946167,2305800,3.537005824835915,6.284645970979752,3.7418805220713836,3.0510552240153865,1601500000,-0.019994185411897902,-1.1483897455951908,-1.9763786567754682
2002-06-07,1.1778570413589478,1.1778570413589478,1.1035710573196411,1.1185710430145264,1369200,2.4223535459425793,-4.405819872648564,-3.9179081241219382,-5.377685388866715,1341300000,-1.6077725964653622,-1.4042168705490798,-0.15741097787077551
2002-06-10,1.1349999904632568,1.1749999523162842,1.1342860460281372,1.1564290523529053,484400,-3.638561335613766,-0.24256670736265695,2.7832361590831134,3.3844975314533787,1226200000,0.4995096011816802,1.2800087963832585,0.3123958274676042
2002-06-11,1.1564290523529053,1.1885709762573242,1.1285710334777832,1.1535710096359253,1003800,1.888023089841795,1.154980807810868,-0.5038422689202515,-0.24714380109742695,1212400000,0.08283585766153401,-1.2199472744791162,-1.6628844141906352
2002-06-12,1.1535710096359253,1.182142972946167,1.089285969734192,1.092857003211975,1799000,-0.24714380109742695,-0.5408177920849355,-3.4809562338784517,-5.263135595190793,1795720000,-1.6544178116632224,-1.0227639669272315,0.6570673184791209
2002-06-13,1.1042859554290771,1.122143030166626,1.0800000429153442,1.0828570127487183,2567600,-4.272390151552341,-5.075523363304157,-0.8524783277171544,-0.9150319240180727,1405500000,0.1585355145953482,0.5525721571256081,-1.0487534652553143
2002-06-14,1.082142949104309,1.0857139825820923,0.9800000190734863,0.98642897605896,4783800,-2.005187715727519,-3.2463818430636615,-9.259261098908711,-8.904964880357191,1549000000,-1.3590992938439683,-2.627662417438281,-0.22682931503641424
2002-06-17,1.01357102394104,1.0592859983444214,0.9178569912910461,0.9221429824829102,4855200,-6.33667901454481,-2.434157122561753,-6.341125160506788,-6.517042294609898,1236600000,2.6358063365297335,2.6119835906501576,2.8691437105922812
2002-06-18,0.9385709762573242,0.9392859935760498,0.8421429991722107,0.9107139706611633,10808000,-7.399584825550287,-11.328385814210884,-8.248996612461069,-1.2393969307204045,1193100000,0.44972465056334343,2.3479329231965496,0.09361115087169747
2002-06-19,0.9114289879798889,0.9964290261268616,0.892857015132904,0.951429009437561,5482400,-2.8918418493684483,6.083667055787423,6.0220195395013665,4.470672471054682,1336100000,-0.30936568306800805,-1.2648933483333957,-1.6535881531748564
2002-06-20,0.9714289903640747,1.0399999618530273,0.949999988079071,0.9571430087089539,6111000,6.5830693532330065,4.3727084000680705,6.400013885500022,0.6005702175058358,1389700000,-1.3762365882476035,-1.3056527256249395,-1.3431516326825155
2002-06-21,0.982142984867096,0.9892860054969788,0.9478570222854614,0.9792860150337219,2346400,1.1029107232022994,-4.876342136175527,-0.2255753495263524,2.3134480556500803,1497200000,-1.6651557931388172,-1.8853464532881725,-1.704276476302169
2002-06-24,0.9792860150337219,1.0142860412597656,0.9571430087089539,0.9785709977149963,2567600,-0.2908914361141268,2.5270786834013403,0.9796821888919727,-0.07301414579079513,1552600000,-0.4153864956476405,-1.501552119062055,0.361926117806477
2002-06-25,0.9885709881782532,1.0071430206298828,0.947143018245697,0.9642860293388367,3941000,0.9481370102289777,-0.7042412435264378,-1.0447749575839604,-1.4597784329921537,1513700000,0.3762081594194777,0.34609326582006883,-1.6701543782728812
2002-06-26,0.9635710120201111,0.9964290261268616,0.9214289784431458,0.9885709881782532,2924600,-2.5289004489411737,-1.0638006999562521,-2.71490570137749,2.5184393531105576,2014290000,-2.8283703890053746,-2.18536440626943,-0.26737817448273526
2002-06-27,1.0092860460281372,1.0185710191726685,0.942857027053833,0.9435709714889526,3817800,4.744334713036391,2.2221344887827232,2.325523628190229,-4.552026837468393,1908600000,1.3545717170116323,1.1354581201220126,1.7575200391014123
2002-06-28,0.9607139825820923,1.01357102394104,0.9607139825820923,0.9992859959602356,9234400,-4.812517089401114,-0.4908833196225926,1.8939197583389022,5.904698867893821,2117000000,1.122472196494928,2.5494435815871297,-0.08277550998277983
2002-07-01,1.0,1.0464290380477905,0.9928569793701172,1.0278569459915161,4585000,4.089252173921665,3.2418067733418043,3.3457404982942807,2.8591364380951,1425500000,-0.7316859037780676,-2.1126979322674044,-2.1387709637618935
2002-07-02,1.0535709857940674,1.1950000524520874,1.0392860174179077,1.1728570461273193,9020200,5.357098579406738,14.197906308245202,4.6763067604405295,14.107031207142317,1823000000,-2.5953780934698467,-2.2626975403039373,-2.1225413761828515
2002-07-03,1.1785709857940674,1.214285969734192,1.1178569793701172,1.214285969734192,4957400,11.864411765837367,1.6138842205513315,7.560090353896798,3.532308028814568,1527800000,-1.4814469890478854,-1.1284539160804963,0.6222999094795512
2002-07-05,1.214285969734192,1.2992860078811646,1.2135709524154663,1.2764290571212769,2003400,3.0303634121844114,7.000001668929712,8.562273601340431,5.117664943513112,699400000,3.6435104239772143,2.0452036344145164,3.6729986080767274
2002-07-08,1.2521430253982544,1.2521430253982544,1.167857050895691,1.1757140159606934,1953000,3.1176392223612126,-3.6283760616947935,-3.766891538462369,-7.890375152358686,1184400000,0.45396081178541436,1.983247529201848,-1.2183703700778037
2002-07-09,1.1749999523162842,1.1964290142059326,1.114285945892334,1.160714030265808,2935800,-6.1608835027000435,-4.449492594873616,-4.587128618375891,-1.2758192461139073,1348900000,-1.4020283334685857,-2.1790249619247803,-2.471899512958209
2002-07-10,1.1614290475845337,1.1785709857940674,1.1321430206298828,1.1635710000991821,1554000,-1.1549706623390166,-1.4926107775577124,1.6025576561722321,0.2461389936606384,1816900000,-2.377425957888024,-3.3014303958034064,-3.3962034997127355
2002-07-11,1.1542860269546509,1.2785710096359253,1.1328569650650024,1.269286036491394,2529800,-0.6150199742927409,8.484853695467699,0.06306132901146011,9.085396282925661,2080480000,-2.842090987272372,-2.102595491413961,0.7496197196734
2002-07-12,1.2785710096359253,1.2799999713897705,1.207142949104309,1.2078570127487183,2837800,10.767260434502113,0.11176240842909468,6.557401890100412,-4.8396517393731076,1607400000,0.5542667100298493,1.4174106485054683,-0.6448322137049933
2002-07-15,1.2428569793701172,1.2485710382461548,1.076429009437561,1.1428569555282593,4239200,-2.79327702541744,-2.4553854567271216,-10.828372875286796,-5.381436422887376,2574800000,-1.3828368468620567,-4.076785753053147,-0.3755219741529814
2002-07-16,1.1528569459915161,1.157142996788025,1.1042859554290771,1.1264289617538452,1941800,-7.241382948520214,-7.32261430527471,2.587903684059145,-1.4374496908775902,1843700000,-0.29737572480861285,2.358348628798157,-1.8509026145718255
2002-07-17,1.1449999809265137,1.1635710000991821,1.0757139921188354,1.089285969734192,1261400,-0.6815212496503631,0.5555063919498338,-2.587369980553622,-3.2974109580618194,2566500000,0.8566913305431134,-0.2340770651419466,0.5660727209489291
2002-07-18,1.1171430349349976,1.166429042816162,1.1107139587402344,1.1492860317230225,2899400,-2.432921087821749,0.24562684328985895,3.253649843529449,5.508201120360701,1736300000,-2.020467053453656,-1.6122424095953103,-2.7018653770718326
2002-07-19,1.1528569459915161,1.160714030265808,1.122143030166626,1.159999966621399,1792000,3.196896900368418,-0.4899580120669822,1.0289842255475357,0.9322252774893736,2654100000,-2.8905034795351003,-4.375422363154335,-3.835246341965115
2002-07-22,1.135714054107666,1.179286003112793,1.1150000095367432,1.170714020729065,1993600,-1.486992114976271,1.6000472435688362,-0.6365517084593209,0.9236253806861328,2248060000,-3.111528739024716,-3.4213304485384843,-3.2910674625847847
2002-07-23,1.176429033279419,1.2135709524154663,1.1307140588760376,1.1464289426803589,1577800,3.5849674506091,2.907263311204944,1.4093317672547068,-2.07438175495519,2441020000,-3.095547784325159,-2.1063380317629554,-2.701709341770231
2002-07-24,1.1464289426803589,1.1592860221862793,1.0742859840393066,1.114285945892334,3355800,-2.550097774740534,-4.473156688625368,-4.990481403655855,-2.803749590696336,2775560000,2.0092069293768944,-2.5686774875469554,5.732729067187403
2002-07-25,1.125,1.127856969833374,1.034999966621399,1.0364290475845337,4755800,-1.869190656531916,-2.711069723210646,-3.6569421924497747,-6.987156088148582,2424700000,1.1263513458319885,5.212200012574031,-0.5631765577757797
2002-07-26,1.0499999523162842,1.0585709810256958,0.8500000238418579,0.8714290261268616,7046200,-6.666670905219185,-6.143153844934279,-17.874391183165482,-15.920049890748967,1796100000,-0.11478180484291167,2.427368604007474,1.6883715246992281
2002-07-29,0.8964290022850037,0.9242860078811646,0.8500000238418579,0.87642902135849,3260600,-14.62580542908648,-12.685495403852531,0.0,0.57376964522875,1778650000,5.406583538334453,2.024122438897491,5.407813149581853
